participant,date,expName,resp_2.keys,exp,language,step_cont,response,resp_3.keys,l1,l2,prolific,group
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-10,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,25,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,20,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-5,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,5,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,35,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-25,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,40,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,25,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-15,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-10,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,45,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,35,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,5,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,20,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-30,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-25,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-5,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,40,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-20,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,30,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,50,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,15,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,10,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-35,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,15,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,25,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,50,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,5,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,35,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,40,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-35,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-20,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,30,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,10,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-25,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-10,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-15,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-5,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,20,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,45,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-30,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,40,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,5,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,20,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,15,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,45,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-30,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,10,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,50,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,35,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-20,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-10,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-5,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-35,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-25,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,25,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,30,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-15,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,45,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,30,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,40,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-10,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,5,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,15,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,20,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,10,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-30,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,25,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-25,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,35,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,50,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-15,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-20,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-35,0,right,Spanish,English,5fa379c756d0fe67b022823b,SE
5fa379c756d0fe67b022823b,2021-01-21_14h40.46.089,Hungarian_step4,NA,stops,hungarian,-5,1,left,Spanish,English,5fa379c756d0fe67b022823b,SE
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-35,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,35,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,10,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-15,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,45,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,25,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-10,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,20,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-25,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,40,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-5,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,15,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-30,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,30,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,5,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-20,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,50,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-10,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-20,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,25,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-15,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-25,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,40,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,5,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-35,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,35,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,30,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,20,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,45,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-30,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,10,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,50,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,15,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-5,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,30,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,20,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,25,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-10,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-15,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,50,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,15,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,10,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-20,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-25,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-30,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,40,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,45,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-5,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,5,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-35,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,35,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,45,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-30,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-25,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-20,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,20,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,10,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,30,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,15,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-10,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,5,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,35,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,40,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,25,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-15,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,50,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-35,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-5,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,5,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,10,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,50,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-30,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,25,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,30,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,-35,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,20,1,left,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
5fb31c2b353c5ea37f63bdc6,2021-01-21_10h58.08.423,Hungarian_step4,NA,stops,hungarian,35,0,right,English,Spanish,5fb31c2b353c5ea37f63bdc6,ES
